Year,Mean_Max_Temp,Mean_Min_Temp,Median_Rainfall
1851,11.364684516396846,5.5987996402379965,195.0
1851,11.364684516396846,5.5987996402379965,55.2
1851,11.364684516396846,5.5987996402379965,79.9
1851,11.364684516396846,5.5987996402379965,54.7
1851,11.364684516396846,5.5987996402379965,45.0
1851,11.364684516396846,5.5987996402379965,101.5
1851,11.364684516396846,5.5987996402379965,90.3
1851,11.364684516396846,5.5987996402379965,96.6
1851,11.364684516396846,5.5987996402379965,49.4
1851,11.364684516396846,5.5987996402379965,113.4
1851,11.364684516396846,5.5987996402379965,45.4
1851,11.364684516396846,5.5987996402379965,68.8
1852,10.665625588844922,4.882094403617863,161.4
1852,10.665625588844922,4.882094403617863,92.4
1852,10.665625588844922,4.882094403617863,44.6
1852,10.665625588844922,4.882094403617863,44.4
1852,10.665625588844922,4.882094403617863,70.2
1852,10.665625588844922,4.882094403617863,179.4
1852,10.665625588844922,4.882094403617863,68.6
1852,10.665625588844922,4.882094403617863,110.1
1852,10.665625588844922,4.882094403617863,57.3
1852,10.665625588844922,4.882094403617863,88.7
1852,10.665625588844922,4.882094403617863,223.2
1852,10.665625588844922,4.882094403617863,208.2
1853,,,144.7
1853,,,43.0
1853,,,83.5
1853,,,75.3
1853,,,33.2
1853,,,77.5
1853,,,100.5
1853,,,82.9
1853,,,60.2
1853,,,185.1
1853,,,106.0
1853,,,48.4
1854,,,138.6
1854,,,36.0
1854,,,37.3
1854,,,18.8
1854,,,100.0
1854,,,110.4
1854,,,102.6
1854,,,60.5
1854,,,47.8
1854,,,77.8
1854,,,74.6
1854,,,94.9
1855,12.21317365269461,5.641616766467066,16.5
1855,12.21317365269461,5.641616766467066,59.1
1855,12.21317365269461,5.641616766467066,86.0
1855,12.21317365269461,5.641616766467066,36.7
1855,12.21317365269461,5.641616766467066,79.8
1855,12.21317365269461,5.641616766467066,68.2
1855,12.21317365269461,5.641616766467066,84.1
1855,12.21317365269461,5.641616766467066,105.0
1855,12.21317365269461,5.641616766467066,50.7
1855,12.21317365269461,5.641616766467066,103.2
1855,12.21317365269461,5.641616766467066,49.2
1855,12.21317365269461,5.641616766467066,87.4
1856,12.377322404371586,5.988219178082192,111.6
1856,12.377322404371586,5.988219178082192,82.0
1856,12.377322404371586,5.988219178082192,35.9
1856,12.377322404371586,5.988219178082192,76.2
1856,12.377322404371586,5.988219178082192,124.1
1856,12.377322404371586,5.988219178082192,59.6
1856,12.377322404371586,5.988219178082192,44.7
1856,12.377322404371586,5.988219178082192,87.7
1856,12.377322404371586,5.988219178082192,91.7
1856,12.377322404371586,5.988219178082192,82.4
1856,12.377322404371586,5.988219178082192,39.3
1856,12.377322404371586,5.988219178082192,115.3
1857,13.479999999999999,6.929589041095891,97.2
1857,13.479999999999999,6.929589041095891,56.7
1857,13.479999999999999,6.929589041095891,98.3
1857,13.479999999999999,6.929589041095891,118.7
1857,13.479999999999999,6.929589041095891,53.8
1857,13.479999999999999,6.929589041095891,81.7
1857,13.479999999999999,6.929589041095891,59.4
1857,13.479999999999999,6.929589041095891,66.4
1857,13.479999999999999,6.929589041095891,90.6
1857,13.479999999999999,6.929589041095891,80.4
1857,13.479999999999999,6.929589041095891,95.7
1857,13.479999999999999,6.929589041095891,64.4
1858,13.073424657534247,6.332054794520547,61.4
1858,13.073424657534247,6.332054794520547,69.7
1858,13.073424657534247,6.332054794520547,51.7
1858,13.073424657534247,6.332054794520547,143.5
